"season_1","season_2","team_id","team_name","player_id","player_name","game_date","game_id","home_team","away_team","event_type","shot_made","action_type","shot_type","basic_zone","zone_name","zone_abb","zone_range","loc_x","loc_y","shot_distance","quarter","mins_left","secs_left"
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Driving Floating Bank Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","Less Than 8 ft.","-5.3","8.65","6",2,3,55
2025,"2024-25","1610612737","Atlanta Hawks","203991","Clint Capela","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Tip Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","-0.7","6.35","1",2,3,54
2025,"2024-25","1610612737","Atlanta Hawks","203991","Clint Capela","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Tip Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0","5.25","0",2,3,53
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Floating Jump shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","-1.1","5.95","1",2,3,47
2025,"2024-25","1610612737","Atlanta Hawks","1629631","De'Andre Hunter","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Pullup Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","8-16 ft.","-2.7","13.75","8",2,3,18
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","8-16 ft.","-0.1","16.85","11",2,2,46
2025,"2024-25","1610612737","Atlanta Hawks","203991","Clint Capela","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Turnaround Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","Less Than 8 ft.","-6.1","8.45","6",2,2,15
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Driving Floating Jump Shot","2PT Field Goal","Mid-Range","Left Side","L","8-16 ft.","9.8","17.05","15",2,1,34
2025,"2024-25","1610612737","Atlanta Hawks","1629027","Trae Young","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Jump Shot","3PT Field Goal","Above the Break 3","Center","C","24+ ft.","0.5","34.35","29",2,1,27
2025,"2024-25","1610612737","Atlanta Hawks","1630700","Dyson Daniels","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Jump Shot","3PT Field Goal","Above the Break 3","Center","C","24+ ft.","-0.6","30.85","25",2,1,24
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center","LC","24+ ft.","13.7","26.45","25",2,0,30
2025,"2024-25","1610612737","Atlanta Hawks","1629027","Trae Young","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Running Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","-1","6.55","1",2,0,5
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center","RC","24+ ft.","-13.4","28.35","26",3,11,7
2025,"2024-25","1610612737","Atlanta Hawks","1629027","Trae Young","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center","RC","24+ ft.","-10.9","29.25","26",3,11,4
2025,"2024-25","1610612737","Atlanta Hawks","1630700","Dyson Daniels","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","Less Than 8 ft.","3.9","8.95","5",3,10,27
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","8-16 ft.","-0.5","15.85","10",3,10,9
2025,"2024-25","1610612737","Atlanta Hawks","203991","Clint Capela","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","Less Than 8 ft.","1","12.15","6",3,9,43
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Driving Floating Jump Shot","2PT Field Goal","Mid-Range","Right Side","R","8-16 ft.","-10","3.65","10",3,9,23
2025,"2024-25","1610612737","Atlanta Hawks","203991","Clint Capela","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0.7","6.05","1",3,8,51
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Driving Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0.1","5.05","0",3,8,16
2025,"2024-25","1610612737","Atlanta Hawks","203991","Clint Capela","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0.4","4.75","0",3,7,36
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side","R","8-16 ft.","-13.8","12.15","15",3,7,18
2025,"2024-25","1610612737","Atlanta Hawks","1630700","Dyson Daniels","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Running Alley Oop Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0.2","5.25","0",3,7,5
2025,"2024-25","1610612737","Atlanta Hawks","1630700","Dyson Daniels","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center","LC","24+ ft.","17.6","23.65","25",3,6,54
2025,"2024-25","1610612737","Atlanta Hawks","1630700","Dyson Daniels","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Driving Floating Bank Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","Less Than 8 ft.","-3.4","7.95","4",3,6,24
2025,"2024-25","1610612737","Atlanta Hawks","203992","Bogdan Bogdanović","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Jump Shot","3PT Field Goal","Above the Break 3","Center","C","24+ ft.","-1.2","31.45","26",3,6,22
2025,"2024-25","1610612737","Atlanta Hawks","203992","Bogdan Bogdanović","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center","RC","24+ ft.","-18.1","27.25","28",3,5,59
2025,"2024-25","1610612737","Atlanta Hawks","203992","Bogdan Bogdanović","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Running Pull-Up Jump Shot","3PT Field Goal","Above the Break 3","Center","C","24+ ft.","-4","29.95","25",3,5,36
2025,"2024-25","1610612737","Atlanta Hawks","1630168","Onyeka Okongwu","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Floating Jump shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","1","8.45","3",3,4,50
2025,"2024-25","1610612737","Atlanta Hawks","203992","Bogdan Bogdanović","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Running Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center","RC","24+ ft.","-19.1","23.05","26",3,3,45
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Driving Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","Less Than 8 ft.","1.1","9.45","4",3,3,14
2025,"2024-25","1610612737","Atlanta Hawks","1629631","De'Andre Hunter","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Jump Shot","3PT Field Goal","Above the Break 3","Center","C","24+ ft.","5.6","30.35","25",3,2,59
2025,"2024-25","1610612737","Atlanta Hawks","1630168","Onyeka Okongwu","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0.6","4.85","0",3,2,31
2025,"2024-25","1610612737","Atlanta Hawks","1641723","Kobe Bufkin","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Alley Oop Layup shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","1.2","6.65","1",3,2,5
2025,"2024-25","1610612737","Atlanta Hawks","1641723","Kobe Bufkin","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Putback Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","2","7.35","2",3,2,0
2025,"2024-25","1610612737","Atlanta Hawks","1629631","De'Andre Hunter","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Driving Dunk Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0.6","5.55","0",3,1,31
2025,"2024-25","1610612737","Atlanta Hawks","1629631","De'Andre Hunter","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Step Back Jump shot","2PT Field Goal","Mid-Range","Left Side","L","8-16 ft.","13.4","6.75","13",3,0,50
2025,"2024-25","1610612737","Atlanta Hawks","1629631","De'Andre Hunter","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","-1","6.85","1",3,0,21
2025,"2024-25","1610612737","Atlanta Hawks","1629631","De'Andre Hunter","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side","R","8-16 ft.","-5.9","14.75","11",3,0,0
2025,"2024-25","1610612737","Atlanta Hawks","1630249","Vít Krejčí","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Cutting Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","-0.7","7.15","2",4,11,39
2025,"2024-25","1610612737","Atlanta Hawks","1629027","Trae Young","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Jump Shot","3PT Field Goal","Left Corner 3","Left Side","L","24+ ft.","23","4.25","23",4,11,18
2025,"2024-25","1610612737","Atlanta Hawks","1630249","Vít Krejčí","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Driving Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","-0.6","9.05","3",4,10,56
2025,"2024-25","1610612737","Atlanta Hawks","1630168","Onyeka Okongwu","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Cutting Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0.7","5.75","0",4,10,29
2025,"2024-25","1610612737","Atlanta Hawks","1630168","Onyeka Okongwu","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Cutting Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","1.7","6.15","1",4,10,2
2025,"2024-25","1610612737","Atlanta Hawks","203992","Bogdan Bogdanović","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","8-16 ft.","-2.5","17.75","12",4,9,38
2025,"2024-25","1610612737","Atlanta Hawks","203992","Bogdan Bogdanović","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Running Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center","LC","24+ ft.","18.5","22.35","25",4,9,16
2025,"2024-25","1610612737","Atlanta Hawks","1629631","De'Andre Hunter","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","Less Than 8 ft.","0.7","11.95","6",4,8,53
2025,"2024-25","1610612737","Atlanta Hawks","1629631","De'Andre Hunter","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Jump Shot","3PT Field Goal","Right Corner 3","Right Side","R","24+ ft.","-23.3","6.55","23",4,8,10
2025,"2024-25","1610612737","Atlanta Hawks","1629027","Trae Young","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Driving Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0.9","6.85","1",4,7,36
2025,"2024-25","1610612737","Atlanta Hawks","203992","Bogdan Bogdanović","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center","LC","16-24 ft.","9.1","25.15","21",4,7,29
2025,"2024-25","1610612737","Atlanta Hawks","203991","Clint Capela","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Turnaround Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","Less Than 8 ft.","5.6","5.75","5",4,6,54
2025,"2024-25","1610612737","Atlanta Hawks","1629027","Trae Young","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Driving Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","-1.2","3.95","1",4,6,20
2025,"2024-25","1610612737","Atlanta Hawks","1629027","Trae Young","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Jump Shot","3PT Field Goal","Above the Break 3","Center","C","24+ ft.","-0.6","30.45","25",4,5,49
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Jump Shot","3PT Field Goal","Right Corner 3","Right Side","R","24+ ft.","-23.9","7.75","24",4,5,18
2025,"2024-25","1610612737","Atlanta Hawks","1630700","Dyson Daniels","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Jump Shot","3PT Field Goal","Left Corner 3","Left Side","L","24+ ft.","23.4","5.15","23",4,4,59
2025,"2024-25","1610612737","Atlanta Hawks","1630700","Dyson Daniels","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Jump Shot","3PT Field Goal","Left Corner 3","Left Side","L","24+ ft.","22.7","4.15","22",4,4,13
2025,"2024-25","1610612737","Atlanta Hawks","203991","Clint Capela","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Running Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","0","4.65","0",4,3,25
2025,"2024-25","1610612737","Atlanta Hawks","1629027","Trae Young","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Pullup Jump shot","2PT Field Goal","Mid-Range","Center","C","16-24 ft.","5.9","25.25","20",4,2,58
2025,"2024-25","1610612737","Atlanta Hawks","1629027","Trae Young","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Step Back Jump shot","3PT Field Goal","Above the Break 3","Left Side Center","LC","24+ ft.","13.1","29.15","27",4,1,59
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Jump Shot","3PT Field Goal","Right Corner 3","Right Side","R","24+ ft.","-23.7","7.65","23",4,1,52
2025,"2024-25","1610612737","Atlanta Hawks","203991","Clint Capela","11-22-2024","22400030","CHI","ATL","Missed Shot",False,"Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center","C","Less Than 8 ft.","-0.4","11.55","6",4,1,30
2025,"2024-25","1610612737","Atlanta Hawks","1630552","Jalen Johnson","11-22-2024","22400030","CHI","ATL","Made Shot",True,"Running Layup Shot","2PT Field Goal","Restricted Area","Center","C","Less Than 8 ft.","-0.4","5.65","0",4,1,3
